TRANSACTION_ID,AGENCYNUM,SALE_DATE,AIRPORT_FROM,AIRPORT_TO,TOTAL_PRICE
0498,00000295,2018-08-27,CAI,POM,1118.420000
0499,00000284,2018-08-17,ALA,TUN,1816.500000
0500,00000111,2018-08-19,CTU,SMF,2125.280000
0501,00000110,2018-08-23,PRN,SJC,3311.510000
0502,00000320,2018-08-12,OAK,BFI,3441.790000
0503,00000304,2018-08-8,SAL,MIA,3784.180000
0504,00000120,2018-08-28,BNA,SUS,3084.280000
0505,00000117,2018-08-16,GOA,DTW,1306.250000
0506,00000107,2018-08-21,CTA,SDQ,1623.190000
0507,00000112,2018-08-15,SCL,CNF,1950.210000
0508,00000110,2018-08-13,SUS,TOL,1327.400000
0509,00000107,2018-08-27,OKA,JAX,2318.680000
0510,00000120,2018-08-18,MST,FAO,942.390000
0511,00000323,2018-08-25,STR,MOB,3187.190000
0512,00000301,2018-08-28,SYX,DPS,2697.130000
0513,00000107,2018-08-21,LLA,GLA,2520.060000
0514,00000325,2018-08-4,GOT,MWX,2855.850000
0515,00000115,2018-08-22,HRB,CGO,2562.510000
0516,00000284,2018-08-3,MST,CSX,3925.580000
0517,00000103,2018-08-3,MNL,TNA,1567.720000
0518,00000123,2018-08-16,MFM,ONT,1985.440000
0519,00000325,2018-08-27,FFO,LOS,2681.440000
0520,00000055,2018-08-6,YOW,SRQ,1823.540000
0521,00000297,2018-08-28,KWE,LIM,3416.630000
0522,00000284,2018-08-28,HSV,ATH,616.600000
0523,00000115,2018-08-26,ITM,GIG,1748.540000
0524,00000113,2018-08-17,HMN,LAS,902.510000
0525,00000102,2018-08-25,CSX,HEL,2109.800000
0526,00000222,2018-08-23,ZIA,GMP,3610.890000
0527,00000310,2018-08-27,CPT,BNA,3012.420000
0528,00000107,2018-08-9,BUD,TOL,2363.270000
0529,00000061,2018-08-16,IAT,BFS,2204.550000
0530,00000112,2018-08-7,BOH,BOO,1853.000000
0531,00000111,2018-08-6,RIX,HGH,2695.510000
0532,00000284,2018-08-4,WLG,PWM,2013.810000
0533,00000323,2018-08-8,ABQ,BRS,3045.130000
0534,00000110,2018-08-28,HGH,KWE,929.420000
0535,00000291,2018-08-19,ATH,TOS,1166.390000
0536,00000310,2018-08-21,VCE,DYS,2267.960000
0537,00000152,2018-08-19,ZIA,LTX,3677.080000
0538,00000125,2018-08-24,COS,ORK,3026.380000
0539,00000113,2018-08-11,FFO,KWI,3815.920000
0540,00000107,2018-08-26,PIT,SHE,3184.750000
0541,00000310,2018-08-13,LGA,BRI,1470.670000
0542,00000222,2018-08-17,AGS,GCM,3448.370000
0543,00000310,2018-08-27,PFO,LFT,2386.280000
0544,00000304,2018-08-24,PPE,BHD,1933.910000
0545,00000109,2018-08-2,TRN,IAD,2800.420000
0546,00000233,2018-08-17,WUH,BGR,1618.480000
0547,00000152,2018-08-19,PIA,FCO,3685.590000
0548,00000320,2018-08-16,PVR,SXM,3901.690000
0549,00000109,2018-08-20,MLE,MRS,2311.500000
0550,00000103,2018-08-20,LBA,CMN,2729.460000
0551,00000109,2018-08-12,EDI,URC,3164.660000
0552,00000323,2018-08-18,FAO,UFA,2975.300000
0553,00000106,2018-08-15,MLI,TGD,2322.780000
0554,00000119,2018-08-13,SHJ,PTP,749.410000
0555,00000124,2018-08-4,ACA,CUN,2378.270000
0556,00000301,2018-08-27,SFB,FSZ,3694.650000
0557,00000087,2018-08-25,PHF,CGY,833.550000
0558,00000295,2018-08-24,DRS,HRK,675.390000
0559,00000119,2018-08-12,YYJ,GRU,653.710000
0560,00000103,2018-08-25,HAJ,MCT,3471.930000
0561,00000100,2018-08-28,JNB,MSQ,1633.760000
0562,00000061,2018-08-23,UFA,SCL,1660.230000
0563,00000103,2018-08-21,ATH,MEL,1926.480000
0564,00000105,2018-08-24,ADB,MED,1041.080000
0565,00000093,2018-08-28,MED,AGS,1493.570000
0566,00000104,2018-08-14,MRS,MBS,1460.400000
0567,00000106,2018-08-14,DMM,YUL,2349.430000
0568,00000114,2018-08-7,CNX,BLQ,2497.140000
0569,00000116,2018-08-25,KNH,TZX,3420.670000
0570,00000319,2018-08-6,CTS,SBN,962.260000
0571,00000117,2018-08-15,NAY,SYZ,1673.900000
0572,00000105,2018-08-18,DEL,HAV,2407.030000
0573,00000120,2018-08-28,LHR,BHD,3480.440000
0574,00000061,2018-08-22,TLL,SHA,3164.530000
0575,00000222,2018-08-16,PBI,DLM,1222.490000
0576,00000284,2018-08-27,PTY,CTS,1636.510000
0577,00000061,2018-08-7,ADL,SOF,3125.650000
0578,00000295,2018-08-10,STN,SOF,2498.190000
0579,00000310,2018-08-20,GOA,TRN,1196.160000
0580,00000222,2018-08-21,PWM,EWR,2025.160000
0581,00000152,2018-08-20,CTU,CNF,2328.740000
0582,00000116,2018-08-13,ROA,URC,625.670000
0583,00000284,2018-08-25,DTW,ABZ,3055.620000
0584,00000101,2018-08-3,ALG,AKT,3937.080000
0585,00000111,2018-08-14,YUL,GCM,1548.750000
0586,00000118,2018-08-2,COS,LIT,1718.180000
0587,00000304,2018-08-5,BLR,ALP,2054.590000
0588,00000061,2018-08-26,AGP,AKT,2889.100000
0589,00000110,2018-08-18,YHZ,TXL,1705.190000
0590,00000254,2018-08-23,DBQ,BTS,772.400000
0591,00000291,2018-08-3,NAS,MHZ,3066.670000
0592,00000100,2018-08-4,SHE,DOH,538.630000
0593,00000319,2018-08-3,VKO,TOL,3050.950000
0594,00000130,2018-08-6,YUL,MMX,3026.440000
0595,00000222,2018-08-26,KRT,GUM,2831.640000
0596,00000310,2018-08-18,SAV,ROA,3570.580000
0597,00000111,2018-08-15,BZZ,TBZ,3107.240000
0598,00000108,2018-08-7,GRU,JNB,3307.800000
0599,00000109,2018-08-23,MXP,BAB,2878.350000
0600,00000115,2018-08-5,LGG,KHH,2519.010000
0601,00000087,2018-08-18,DAR,GMP,705.780000
0602,00000113,2018-08-10,SOF,KOJ,3012.750000
0603,00000120,2018-08-5,HND,LKZ,2867.470000
0604,00000297,2018-08-17,ROA,CUN,652.980000
0605,00000284,2018-08-3,HGH,YHZ,3745.310000
0606,00000152,2018-08-28,SGF,ZAG,2157.630000
0607,00000295,2018-08-1,ATL,PIT,3174.630000
0608,00000118,2018-08-9,SDF,PUS,3822.230000
0609,00000123,2018-08-14,FWA,AMA,2437.990000
0610,00000110,2018-08-1,LUN,LUF,885.890000
0611,00000325,2018-08-5,GCM,SKG,2899.060000
0612,00000304,2018-08-10,BOI,RFD,3177.800000
0613,00000233,2018-08-15,AMS,MSP,759.740000
0614,00000055,2018-08-3,PDX,TSF,1533.590000
0615,00000323,2018-08-23,SSA,RMS,636.840000
0616,00000111,2018-08-12,PTY,JNB,1056.530000
0617,00000114,2018-08-26,SJU,BNE,3325.140000
0618,00000108,2018-08-7,KWI,ESB,2689.740000
0619,00000323,2018-08-4,SZL,VKO,2268.580000
0620,00000319,2018-08-10,MHZ,ALG,929.680000
0621,00000103,2018-08-5,SZX,BFS,3336.880000
0622,00000111,2018-08-1,MUO,JAX,2118.340000
0623,00000103,2018-08-22,OKA,CVS,3060.000000
0624,00000106,2018-08-14,VBG,KBP,3352.010000
0625,00000188,2018-08-21,HOU,KWL,2547.570000
0626,00000087,2018-08-11,SYX,GPT,817.110000
0627,00000114,2018-08-5,OKA,CBM,1506.040000
0628,00000284,2018-08-16,DBQ,EDI,1240.370000
0629,00000106,2018-08-7,BMI,DAD,1295.640000
0630,00000319,2018-08-18,CVS,RRG,1805.830000
0631,00000224,2018-08-21,TUS,FFO,813.170000
0632,00000103,2018-08-13,YEG,HMN,998.290000
0633,00000102,2018-08-21,MBA,JUB,1323.220000
0634,00000319,2018-08-2,KIN,SLC,2570.770000
0635,00000108,2018-08-6,TCM,TLL,2210.250000
0636,00000120,2018-08-19,VRN,CPT,3629.620000
0637,00000107,2018-08-13,LCK,MOB,2456.070000
0638,00000061,2018-08-20,PNH,TUN,522.540000
0639,00000123,2018-08-10,DAY,PNH,3970.720000
0640,00000323,2018-08-14,CGK,ERI,880.200000
0641,00000310,2018-08-28,BAD,HKG,3003.720000
0642,00000323,2018-08-13,RUH,SHJ,2040.020000
0643,00000125,2018-08-27,LBA,DUR,3691.600000
0644,00000100,2018-08-19,YUL,CPR,1855.080000
0645,00000105,2018-08-19,MEM,ADW,2807.020000
0646,00000109,2018-08-17,NKC,ORF,1016.030000
0647,00000254,2018-08-21,XIY,ANC,3580.490000
0648,00000121,2018-08-7,BAD,BWI,1712.100000
0649,00000319,2018-08-1,CGO,LJU,1643.230000
0650,00000119,2018-08-3,BOD,DTM,526.230000
0651,00000122,2018-08-25,BUD,PMI,2097.890000
0652,00000297,2018-08-11,KNH,FTW,1026.240000
0653,00000106,2018-08-16,CAE,CSX,3625.240000
0654,00000130,2018-08-21,MBS,SGF,3730.560000
0655,00000125,2018-08-21,ORD,CAE,3588.450000
0656,00000113,2018-08-26,POZ,FRU,1186.640000
0657,00000222,2018-08-19,TIK,CIA,1759.990000
0658,00000105,2018-08-1,KUL,DUR,947.560000
0659,00000122,2018-08-28,BLA,UIO,1699.410000
0660,00000297,2018-08-16,ATH,MIA,1934.210000
0661,00000254,2018-08-6,YOW,PBI,2937.780000
0662,00000254,2018-08-5,FAI,PAM,3002.660000
0663,00000109,2018-08-8,BFS,SAL,906.110000
0664,00000112,2018-08-18,LIM,KBP,3719.630000
0665,00000254,2018-08-17,MVD,MKE,746.910000
0666,00000111,2018-08-27,BRE,TIK,1909.920000
0667,00000112,2018-08-13,TLL,DEL,1348.310000
0668,00000121,2018-08-16,ADD,ERI,2366.090000
0669,00000110,2018-08-6,BOS,PSA,1599.980000
0670,00000116,2018-08-18,LCK,DAR,3070.690000
0671,00000124,2018-08-1,MGE,NRT,3723.310000
0672,00000104,2018-08-8,BOI,MCI,2174.810000
0673,00000310,2018-08-10,CTS,MBA,553.080000
0674,00000122,2018-08-28,SHJ,BNE,1934.540000
0675,00000254,2018-08-10,BIL,PIA,3835.240000
0676,00000124,2018-08-10,DRS,EZE,1895.190000
0677,00000320,2018-08-23,WNZ,NAS,2366.880000
0678,00000304,2018-08-3,NKC,HND,2973.210000
0679,00000301,2018-08-22,MST,PHF,814.710000
0680,00000100,2018-08-13,GSO,DYS,2417.440000
0681,00000107,2018-08-1,OTP,SAV,591.640000
0682,00000055,2018-08-27,IND,TIA,1742.330000
0683,00000254,2018-08-19,LGW,BDL,3113.780000
0684,00000122,2018-08-10,PEK,SHE,664.240000
0685,00000117,2018-08-23,ORK,FLL,2005.410000
0686,00000105,2018-08-27,CJU,NAS,3960.200000
0687,00000112,2018-08-20,AVL,AFW,3518.000000
0688,00000254,2018-08-19,FUK,CHA,2775.040000
0689,00000310,2018-08-27,WRO,LCA,2234.340000
0690,00000114,2018-08-26,WAW,DCA,2659.040000
0691,00000284,2018-08-23,MUC,HYD,3149.260000
0692,00000301,2018-08-8,ADW,KNH,1406.650000
0693,00000325,2018-08-21,EDW,GZT,1226.000000
0694,00000118,2018-08-19,HAV,YEG,864.110000
0695,00000108,2018-08-24,YHZ,PEK,2259.310000
0696,00000291,2018-08-17,HKG,HAN,1518.560000
0697,00000295,2018-08-7,DSA,BHM,2327.390000
0698,00000104,2018-08-8,CRL,LHR,1868.400000
0699,00000109,2018-08-28,NAT,BFI,875.960000
0700,00000115,2018-08-21,DLF,ISB,3180.150000
0701,00000229,2018-08-25,ATQ,ATL,513.110000
0702,00000125,2018-08-9,ORK,WUH,564.060000
0703,00000152,2018-08-23,IKA,HER,1947.270000
0704,00000323,2018-08-9,GDN,FOC,3827.030000
0705,00000319,2018-08-25,WRO,HEL,2753.630000
0706,00000325,2018-08-26,NWI,GYD,3523.880000
0707,00000108,2018-08-23,PIT,SRQ,3314.970000
0708,00000061,2018-08-5,WNZ,HKT,2871.780000
0709,00000291,2018-08-28,CWB,BGR,3909.630000
0710,00000323,2018-08-7,KIX,KUF,542.460000
0711,00000120,2018-08-26,CIA,NBO,3906.720000
0712,00000055,2018-08-6,UIO,CTU,2949.860000
0713,00000118,2018-08-15,MAA,BLL,3996.480000
0714,00000102,2018-08-20,SAT,SUX,1281.050000
0715,00000124,2018-08-10,KZN,CCS,1018.190000
0716,00000120,2018-08-20,KIN,LTX,2661.530000
0717,00000114,2018-08-23,THR,AKT,1119.650000
0718,00000123,2018-08-27,VPS,KRT,2386.710000
0719,00000118,2018-08-13,KNH,HEL,1742.350000
0720,00000106,2018-08-26,MAA,PWM,3267.330000
0721,00000284,2018-08-24,AVL,DLF,2532.500000
0722,00000254,2018-08-13,MSQ,GRJ,557.710000
0723,00000116,2018-08-5,FRU,BRS,3944.870000
0724,00000152,2018-08-12,MRS,YVR,924.900000
0725,00000188,2018-08-27,SVG,FMO,1305.470000
0726,00000304,2018-08-15,SDQ,BKK,2445.670000
0727,00000119,2018-08-26,VKO,EIN,2873.520000
0728,00000114,2018-08-27,BWN,CRW,1889.440000
0729,00000122,2018-08-1,TZX,MHZ,2408.280000
0730,00000115,2018-08-19,DTM,WRO,2858.270000
0731,00000120,2018-08-16,ROA,DAR,2798.900000
0732,00000294,2018-08-21,TOS,HKT,3350.290000
0733,00000110,2018-08-17,FAI,LIT,2224.800000
0734,00000224,2018-08-18,CUZ,BKK,666.640000
0735,00000109,2018-08-22,VRA,LCK,3203.690000
0736,00000310,2018-08-26,LFT,CIA,801.090000
0737,00000115,2018-08-5,MRS,LCK,3406.000000
0738,00000294,2018-08-16,SAW,BAH,2905.120000
0739,00000093,2018-08-10,MNL,LIS,3617.290000
0740,00000055,2018-08-25,CTU,GUS,2104.210000
0741,00000113,2018-08-5,DTM,VIE,2442.190000
0742,00000152,2018-08-9,GSO,CPH,3543.250000
0743,00000115,2018-08-9,ALA,CPR,2562.610000
0744,00000119,2018-08-19,VAR,ISB,3427.600000
0745,00000103,2018-08-18,ATQ,KWL,2705.930000
0746,00000106,2018-08-2,PHX,BAH,2341.210000
0747,00000100,2018-08-6,TLV,SPI,1744.940000
0748,00000120,2018-08-10,BWI,ALG,1248.470000
0749,00000055,2018-08-3,PPE,ALA,1897.920000
0750,00000233,2018-08-26,ESB,PVR,3621.400000
0751,00000117,2018-08-15,CGK,SHA,794.030000
0752,00000055,2018-08-10,CWB,VAR,1922.550000
0753,00000111,2018-08-13,LBA,LIN,2270.250000
0754,00000254,2018-08-26,BNE,SIN,949.350000
0755,00000229,2018-08-24,KIN,RGN,2246.670000
0756,00000233,2018-08-9,YVR,TZX,549.440000
0757,00000291,2018-08-4,CWB,CDG,1105.140000
0758,00000061,2018-08-3,EMA,POZ,947.740000
0759,00000224,2018-08-1,EIN,AGS,2838.290000
0760,00000310,2018-08-28,TPE,ORK,2068.410000
0761,00000119,2018-08-8,CPH,CAN,3960.140000
0762,00000093,2018-08-9,NCE,CID,3466.090000
0763,00000111,2018-08-10,RGN,NAS,962.600000
0764,00000152,2018-08-1,SPS,FUK,2626.980000
0765,00000320,2018-08-1,SYD,TSE,3088.030000
0766,00000093,2018-08-26,KOJ,MBS,1286.800000
0767,00000102,2018-08-24,PHF,DOV,3443.630000
0768,00000100,2018-08-27,SJU,ORF,3014.480000
0769,00000152,2018-08-4,CCJ,LCA,1299.710000
0770,00000112,2018-08-9,DAR,BAD,2650.090000
0771,00000291,2018-08-25,PEK,BLV,3430.630000
0772,00000108,2018-08-13,ORK,CUZ,1696.120000
0773,00000101,2018-08-12,BGR,SAN,3657.740000
0774,00000114,2018-08-11,OKO,AMS,1487.640000
0775,00000152,2018-08-2,SCQ,RSW,602.720000
0776,00000120,2018-08-24,YWG,BSR,2285.360000
0777,00000188,2018-08-8,MGM,BAH,3888.400000
0778,00000117,2018-08-24,LED,SAT,1697.690000
0779,00000109,2018-08-16,BSB,DAM,1753.780000
0780,00000110,2018-08-17,KHV,HMN,635.130000
0781,00000115,2018-08-14,FUK,BLL,2027.350000
0782,00000325,2018-08-19,NAT,GOI,3815.120000
0783,00000295,2018-08-13,NWI,TNA,1848.400000
0784,00000110,2018-08-25,RGN,MMX,948.150000
0785,00000229,2018-08-7,DUS,DQM,3573.380000
0786,00000100,2018-08-17,ACC,ADB,3199.300000
0787,00000061,2018-08-22,DTW,KIN,3007.520000
0788,00000061,2018-08-28,BRU,SIN,1984.970000
0789,00000310,2018-08-5,MCF,SXF,1232.040000
0790,00000115,2018-08-24,VAR,CPR,997.060000
0791,00000111,2018-08-12,NAY,KMG,2367.850000
0792,00000320,2018-08-11,KWE,TIP,1606.480000
0793,00000113,2018-08-18,DTM,SJC,696.950000
0794,00000106,2018-08-28,YUL,CBM,3252.830000
0795,00000108,2018-08-12,ABZ,CCJ,2182.580000
0796,00000061,2018-08-21,AYT,ORF,2316.660000
0797,00000105,2018-08-28,KUV,DEN,1043.300000
0798,00000123,2018-08-14,HIB,BIL,2620.230000
0799,00000100,2018-08-11,DXB,LGA,2766.900000
0800,00000125,2018-08-28,FUK,BAB,2021.640000
0801,00000188,2018-08-2,BLA,SSC,1883.890000
0802,00000119,2018-08-10,MED,ADA,731.750000
0803,00000087,2018-08-19,MEX,QUO,2302.770000
0804,00000120,2018-08-14,GDL,BHD,2022.290000
0805,00000254,2018-08-3,OKC,MNL,2807.890000
0806,00000291,2018-08-27,KJA,SNN,3268.240000
0807,00000102,2018-08-12,CPT,SPS,3748.770000
0808,00000110,2018-08-27,SNN,LAX,577.540000
0809,00000108,2018-08-27,GSP,PBI,1818.310000
0810,00000115,2018-08-7,HER,ONT,1745.980000
0811,00000122,2018-08-4,SGN,BOI,3044.450000
0812,00000108,2018-08-9,MBS,MLU,1410.020000
0813,00000119,2018-08-18,SVO,WAW,2210.060000
0814,00000294,2018-08-23,BLV,PUS,1564.010000
0815,00000109,2018-08-20,MDL,MEM,1675.450000
0816,00000222,2018-08-14,BUD,ATL,957.340000
0817,00000120,2018-08-12,BEG,RRG,524.730000
0818,00000093,2018-08-18,CTU,BDL,2843.820000
0819,00000222,2018-08-13,ABV,SZL,3256.140000
0820,00000125,2018-08-21,FKB,MGE,3928.200000
0821,00000061,2018-08-1,MBA,SDF,1067.550000
0822,00000224,2018-08-4,IAD,TBZ,2428.660000
0823,00000297,2018-08-16,DFW,EXT,1151.390000
0824,00000113,2018-08-9,CLE,BLQ,1961.090000
0825,00000061,2018-08-21,ALC,NBO,3865.390000
0826,00000295,2018-08-2,ORD,SDF,3128.790000
0827,00000108,2018-08-28,VIE,LTX,3854.700000
0828,00000233,2018-08-15,AVL,KUL,3386.260000
0829,00000087,2018-08-1,GOI,MSQ,3690.600000
0830,00000325,2018-08-5,BAH,TLL,3705.320000
0831,00000121,2018-08-21,RAR,HOU,2262.440000
0832,00000224,2018-08-1,SUS,DLF,3201.470000
0833,00000310,2018-08-20,PFO,RNO,2905.390000
0834,00000109,2018-08-14,MEX,KRK,2280.120000
0835,00000284,2018-08-11,NGO,LTN,1090.020000
0836,00000061,2018-08-21,ADB,OSL,1988.720000
0837,00000125,2018-08-26,TIP,BAH,1698.710000
0838,00000107,2018-08-21,PHF,SMF,3016.670000
0839,00000107,2018-08-12,SUU,PDL,2139.370000
0840,00000323,2018-08-18,BUD,LPL,1694.030000
0841,00000122,2018-08-9,TIP,SBN,1534.010000
0842,00000224,2018-08-9,FLN,PIT,1473.650000
0843,00000101,2018-08-13,MHT,ABV,3128.190000
0844,00000116,2018-08-28,MSQ,HMN,635.070000
0845,00000100,2018-08-23,AMS,TIP,1680.320000
0846,00000123,2018-08-10,CRP,TOL,911.690000
0847,00000301,2018-08-9,ADA,GUM,2299.690000
0848,00000125,2018-08-11,MSQ,GRU,1120.150000
0849,00000116,2018-08-8,HAV,BOH,1439.080000
0850,00000294,2018-08-23,DRS,WRB,1474.750000
0851,00000254,2018-08-2,CEB,SJC,1658.670000
0852,00000301,2018-08-13,COK,NAP,556.530000
0853,00000109,2018-08-23,ROC,BEL,3588.890000
0854,00000125,2018-08-27,END,TIA,2851.690000
0855,00000229,2018-08-1,BRU,VAR,1964.240000
0856,00000112,2018-08-13,DFW,ESB,1287.500000
0857,00000101,2018-08-12,BWI,DEN,2517.410000
0858,00000113,2018-08-4,TBS,TBS,1560.760000
0859,00000284,2018-08-18,ROV,HYD,3249.100000
0860,00000107,2018-08-25,SZX,KUL,1828.860000
0861,00000120,2018-08-16,BOD,SJD,3796.960000
0862,00000310,2018-08-7,PVG,BKK,1326.980000
0863,00000152,2018-08-23,DAR,KWE,3641.140000
0864,00000188,2018-08-18,BLV,TLV,1141.170000
0865,00000093,2018-08-22,GYD,PAM,2957.390000
0866,00000297,2018-08-19,MUC,TSF,2946.460000
0867,00000112,2018-08-8,DPS,FSZ,866.170000
0868,00000117,2018-08-2,DQM,VPS,1490.730000
0869,00000319,2018-08-8,CRK,LHR,3818.080000
0870,00000304,2018-08-7,DWC,IAD,2892.330000
0871,00000224,2018-08-11,TRI,MDW,3256.060000
0872,00000100,2018-08-15,TUS,LTN,3526.640000
0873,00000123,2018-08-5,ALP,SFB,2745.210000
0874,00000304,2018-08-11,WAW,THR,1376.670000
0875,00000106,2018-08-8,GOI,KIN,3589.140000
0876,00000087,2018-08-23,BLA,LFT,3722.340000
0877,00000106,2018-08-26,DYS,PIA,2257.980000
0878,00000119,2018-08-21,SRQ,MBS,3792.100000
0879,00000125,2018-08-18,FOC,NGB,798.550000
0880,00000152,2018-08-7,LAX,REP,3176.190000
0881,00000123,2018-08-7,CMH,CMB,2043.300000
0882,00000087,2018-08-7,PHL,ONT,1966.590000
0883,00000112,2018-08-4,JFK,YVR,1405.440000
0884,00000323,2018-08-20,AMM,HRG,1650.090000
0885,00000121,2018-08-21,CVG,SAT,2570.060000
0886,00000105,2018-08-19,CPT,BZE,2589.230000
0887,00000123,2018-08-10,ABV,BGW,2610.180000
0888,00000297,2018-08-4,SNA,SAT,1280.450000
0889,00000121,2018-08-4,CHC,HKT,936.750000
0890,00000113,2018-08-4,VKO,PRN,1887.830000
0891,00000121,2018-08-12,STL,MWX,595.450000
0892,00000125,2018-08-3,BTS,CJU,746.270000
0893,00000117,2018-08-11,PBI,NWI,3023.160000
0894,00000125,2018-08-16,COK,HKG,887.120000
0895,00000325,2018-08-5,VRN,AUH,2074.490000
0896,00000222,2018-08-4,GDL,TBS,3965.230000
0897,00000297,2018-08-10,BLR,HNL,2962.150000
0898,00000116,2018-08-11,MKE,CAN,1335.610000
0899,00000319,2018-08-1,XMN,GRV,1121.760000
0900,00000121,2018-08-18,YOW,BIL,2011.570000
0901,00000102,2018-08-27,ORD,OSL,2232.160000
0902,00000301,2018-08-25,ZAG,FOC,2810.230000
0903,00000320,2018-08-8,BAH,ALA,522.110000
0904,00000119,2018-08-1,HAN,LTS,2241.760000
0905,00000119,2018-08-8,LED,DOH,3109.630000
0906,00000120,2018-08-26,LAS,CKG,712.330000
0907,00000294,2018-08-19,DYS,ACA,1559.450000
0908,00000122,2018-08-22,UIO,SXM,2620.820000
0909,00000233,2018-08-3,CAG,GCM,3077.160000
0910,00000119,2018-08-3,AMA,EDI,593.640000
0911,00000325,2018-08-24,BNE,FRU,813.950000
0912,00000284,2018-08-24,ADB,ADD,3155.630000
0913,00000254,2018-08-17,KAN,CMN,3105.310000
0914,00000319,2018-08-3,SBN,TBZ,2995.590000
0915,00000108,2018-08-5,LLA,PBI,3636.550000
0916,00000113,2018-08-27,SFB,BLL,2539.260000
0917,00000104,2018-08-20,RSW,POZ,2474.490000
0918,00000295,2018-08-4,RRG,UIO,2107.600000
0919,00000254,2018-08-2,BGW,VDA,2690.840000
0920,00000121,2018-08-16,CNX,TRD,3954.690000
0921,00000103,2018-08-5,ORF,CEB,1458.040000
0922,00000284,2018-08-14,PSA,LYS,682.220000
0923,00000304,2018-08-20,SDQ,SPS,2711.180000
0924,00000291,2018-08-24,QUO,AGS,2503.700000
0925,00000109,2018-08-12,ANC,FMO,836.450000
0926,00000284,2018-08-28,COS,BOH,2418.240000
0927,00000123,2018-08-12,PIT,PIA,1304.830000
0928,00000233,2018-08-15,ARN,MMX,2193.750000
0929,00000310,2018-08-4,URC,RMS,3610.650000
0930,00000222,2018-08-25,DWC,KEF,2694.480000
0931,00000061,2018-08-16,ALC,FLL,698.660000
0932,00000295,2018-08-28,ABZ,DAB,1750.090000
0933,00000254,2018-08-7,MLA,ADW,3376.000000
0934,00000124,2018-08-15,CWB,DLC,3082.350000
0935,00000323,2018-08-22,RRG,BOH,1196.290000
0936,00000114,2018-08-19,ODS,CID,2592.700000
0937,00000229,2018-08-6,MLE,KEF,2352.410000
0938,00000106,2018-08-3,NUE,EZE,2593.050000
0939,00000325,2018-08-18,GDL,SYX,3555.320000
0940,00000297,2018-08-14,SHA,HRG,1648.380000
0941,00000319,2018-08-25,NAP,GRJ,1160.300000
0942,00000291,2018-08-25,CLT,MLE,727.470000
0943,00000295,2018-08-14,COS,CJJ,2609.020000
0944,00000294,2018-08-23,CTA,BHX,2417.940000
0945,00000109,2018-08-17,ROA,SKG,2963.260000
0946,00000295,2018-08-6,EDW,JNB,2737.070000
0947,00000291,2018-08-24,MAN,ITM,3307.780000
0948,00000110,2018-08-14,CVS,LAS,2620.640000
0949,00000118,2018-08-23,CIA,ABV,2871.890000
0950,00000111,2018-08-24,KIN,LGA,3472.440000
0951,00000110,2018-08-15,JAX,GZT,1559.140000
0952,00000125,2018-08-13,ATH,YYT,2488.200000
0953,00000224,2018-08-20,KBP,KUV,1844.130000
0954,00000125,2018-08-25,LPL,FSZ,1819.340000
0955,00000124,2018-08-9,FSZ,TUL,1096.140000
0956,00000295,2018-08-20,LEJ,XIY,1665.270000
0957,00000284,2018-08-28,SYD,HRK,2941.230000
0958,00000055,2018-08-27,MLU,HTS,1727.080000
0959,00000130,2018-08-4,GSB,MCT,2802.470000
0960,00000120,2018-08-25,CHA,BLL,3684.410000
0961,00000233,2018-08-5,KUV,HMO,2909.440000
0962,00000130,2018-08-25,CRL,CLT,1458.630000
0963,00000123,2018-08-10,VNO,GCM,3390.880000
0964,00000224,2018-08-27,KZN,PVG,3061.520000
0965,00000325,2018-08-27,TBZ,RIX,1776.950000
0966,00000105,2018-08-8,SDQ,UIO,2284.610000
0967,00000233,2018-08-24,AGS,TPE,3329.790000
0968,00000254,2018-08-22,DMM,AUS,1242.450000
0969,00000130,2018-08-16,BOO,DAM,1374.240000
0970,00000294,2018-08-6,SIN,ESB,2375.890000
0971,00000284,2018-08-12,GOA,BSR,946.800000
0972,00000087,2018-08-10,TNA,JNB,3368.730000
0973,00000284,2018-08-4,SHA,IND,2516.170000
0974,00000295,2018-08-27,BDL,KOJ,1296.470000
0975,00000117,2018-08-19,LFI,RND,603.930000
0976,00000125,2018-08-22,CIA,LTK,2087.140000
0977,00000254,2018-08-2,TIP,RFD,706.440000
0978,00000115,2018-08-22,ROV,PTP,1957.440000
0979,00000188,2018-08-10,DCA,DSS,2485.460000
0980,00000319,2018-08-26,ERZ,BFS,639.370000
0981,00000125,2018-08-7,CMN,LLA,2219.200000
0982,00000295,2018-08-7,IAT,CTS,3681.370000
0983,00000122,2018-08-20,LTK,JNB,3682.590000
0984,00000319,2018-08-22,DAY,RST,552.130000
0985,00000104,2018-08-4,BGR,BHD,1905.230000
0986,00000106,2018-08-8,LGW,SHJ,3989.010000
0987,00000119,2018-08-25,CHS,ORF,555.070000
0988,00000109,2018-08-13,GUM,AMM,1306.960000
0989,00000254,2018-08-1,BZE,QUO,955.430000
0990,00000122,2018-08-6,TPE,HAN,2041.030000
0991,00000116,2018-08-3,SFB,KAN,2277.200000
0992,00000101,2018-08-23,FTW,POZ,1969.340000
0993,00000061,2018-08-16,HKT,ISE,857.450000
0994,00000100,2018-08-8,BLR,MCO,3370.530000
0995,00000325,2018-08-28,DKR,CGO,627.340000
0996,00000108,2018-08-6,CWB,DCA,2022.710000
